Klimatnummer	Mäthöjd (meter över marken)
65075	2.0
	
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	694
11:00:00	535
12:00:00	586
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	640
10:00:00	699
11:00:00	3309
12:00:00	1061
13:00:00	107
14:00:00	428
15:00:00	749
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	307
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3584
17:00:00	2494
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	1423
07:00:00	2452
08:00:00	2442
09:00:00	320
10:00:00	17
11:00:00	9
12:00:00	9
13:00:00	1877
14:00:00	2982
15:00:00	3002
16:00:00	1157
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	1803
08:00:00	3600
09:00:00	3600
10:00:00	2879
11:00:00	3011
12:00:00	3600
13:00:00	3600
14:00:00	2298
15:00:00	2236
16:00:00	814
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	68
08:00:00	0
09:00:00	0
10:00:00	7
11:00:00	0
12:00:00	0
13:00:00	47
14:00:00	440
15:00:00	238
16:00:00	168
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	305
08:00:00	3293
09:00:00	3600
10:00:00	3369
11:00:00	3446
12:00:00	3467
13:00:00	3600
14:00:00	3516
15:00:00	3525
16:00:00	3500
17:00:00	1183
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	1347
07:00:00	3302
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	2586
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	960
09:00:00	3600
10:00:00	3459
11:00:00	3542
12:00:00	2132
13:00:00	3345
14:00:00	3579
15:00:00	1923
16:00:00	1054
17:00:00	1899
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	2503
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	2937
11:00:00	0
12:00:00	1238
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	1229
09:00:00	432
10:00:00	0
11:00:00	0
12:00:00	602
13:00:00	2838
14:00:00	3600
15:00:00	1394
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	1660
07:00:00	3502
08:00:00	3600
09:00:00	3600
10:00:00	3585
11:00:00	3600
12:00:00	3600
13:00:00	1467
14:00:00	2191
15:00:00	3472
16:00:00	522
17:00:00	155
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	2223
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	2492
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	2520
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3549
12:00:00	3594
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3553
17:00:00	1115
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	3277
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	1115
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	2961
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3575
14:00:00	3600
15:00:00	3600
16:00:00	2362
17:00:00	1199
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	1842
07:00:00	2649
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3551
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	749
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	3517
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3595
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3381
18:00:00	959
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	164
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	1678
18:00:00	552
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	85
16:00:00	1633
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	1690
09:00:00	118
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	5
10:00:00	5
11:00:00	0
12:00:00	0
13:00:00	798
14:00:00	800
15:00:00	2617
16:00:00	1841
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	1524
07:00:00	3600
08:00:00	3326
09:00:00	3322
10:00:00	689
11:00:00	2860
12:00:00	3595
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	400
18:00:00	161
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	346
07:00:00	1605
08:00:00	510
09:00:00	683
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	756
08:00:00	2792
09:00:00	3600
10:00:00	3600
11:00:00	3138
12:00:00	3600
13:00:00	3600
14:00:00	3353
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	1022
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	113
13:00:00	1090
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	1090
11:00:00	1430
12:00:00	3600
13:00:00	3587
14:00:00	2954
15:00:00	2789
16:00:00	3542
17:00:00	114
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	2004
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3599
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3525
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	52
11:00:00	2795
12:00:00	3600
13:00:00	3600
14:00:00	2873
15:00:00	3306
16:00:00	2297
17:00:00	1853
18:00:00	1251
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	800
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	1460
12:00:00	3515
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	1751
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	1587
06:00:00	1050
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	1797
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	2025
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	1199
06:00:00	3600
07:00:00	3599
08:00:00	3600
09:00:00	3600
10:00:00	2200
11:00:00	3429
12:00:00	3265
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3562
17:00:00	662
18:00:00	964
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	560
06:00:00	1195
07:00:00	3416
08:00:00	2276
09:00:00	3496
10:00:00	3568
11:00:00	3596
12:00:00	3595
13:00:00	2940
14:00:00	700
15:00:00	1740
16:00:00	1642
17:00:00	3600
18:00:00	321
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	74
09:00:00	246
10:00:00	5
11:00:00	3130
12:00:00	1997
13:00:00	2311
14:00:00	2545
15:00:00	1250
16:00:00	1624
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	169
12:00:00	0
13:00:00	0
14:00:00	576
15:00:00	2106
16:00:00	757
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	619
07:00:00	2360
08:00:00	2060
09:00:00	2971
10:00:00	1964
11:00:00	2469
12:00:00	2147
13:00:00	3529
14:00:00	3405
15:00:00	3581
16:00:00	3600
17:00:00	3600
18:00:00	2380
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	526
07:00:00	983
08:00:00	348
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	3082
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3557
10:00:00	3218
11:00:00	2726
12:00:00	2930
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3451
18:00:00	2206
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	33
11:00:00	629
12:00:00	432
13:00:00	505
14:00:00	2627
15:00:00	2698
16:00:00	2662
17:00:00	1550
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	1076
07:00:00	2226
08:00:00	3573
09:00:00	2376
10:00:00	2371
11:00:00	2243
12:00:00	1658
13:00:00	3040
14:00:00	3600
15:00:00	1609
16:00:00	815
17:00:00	355
18:00:00	759
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	3219
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3389
10:00:00	2629
11:00:00	2790
12:00:00	3250
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	2620
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	2745
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3516
11:00:00	2252
12:00:00	0
13:00:00	1853
14:00:00	2682
15:00:00	0
16:00:00	0
17:00:00	508
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	33
07:00:00	510
08:00:00	2055
09:00:00	3600
10:00:00	3566
11:00:00	3164
12:00:00	3518
13:00:00	2868
14:00:00	138
15:00:00	597
16:00:00	490
17:00:00	27
18:00:00	28
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	892
05:00:00	3600
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3506
11:00:00	3062
12:00:00	2584
13:00:00	1760
14:00:00	1664
15:00:00	1722
16:00:00	1644
17:00:00	3438
18:00:00	1496
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1035
05:00:00	3600
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3367
12:00:00	0
13:00:00	0
14:00:00	1280
15:00:00	0
16:00:00	114
17:00:00	453
18:00:00	421
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	124
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	299
17:00:00	1273
18:00:00	2448
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	687
06:00:00	889
07:00:00	3421
08:00:00	3600
09:00:00	3570
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3582
14:00:00	3600
15:00:00	3600
16:00:00	3503
17:00:00	2561
18:00:00	1138
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1432
05:00:00	3591
06:00:00	3600
07:00:00	3600
08:00:00	3340
09:00:00	3409
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	1444
18:00:00	467
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1481
05:00:00	1916
06:00:00	298
07:00:00	3569
08:00:00	3600
09:00:00	3254
10:00:00	3530
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3307
18:00:00	2258
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1056
05:00:00	3546
06:00:00	1950
07:00:00	0
08:00:00	1011
09:00:00	0
10:00:00	356
11:00:00	3600
12:00:00	3498
13:00:00	3560
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	3349
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	621
07:00:00	3600
08:00:00	3600
09:00:00	3003
10:00:00	1445
11:00:00	1699
12:00:00	398
13:00:00	21
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	692
18:00:00	1636
19:00:00	1220
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1580
05:00:00	2859
06:00:00	3462
07:00:00	3600
08:00:00	3600
09:00:00	3580
10:00:00	2608
11:00:00	2508
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	3600
19:00:00	1343
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1988
05:00:00	3600
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	3600
19:00:00	1095
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1768
05:00:00	3600
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	3600
19:00:00	1039
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	78
06:00:00	2939
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	3600
19:00:00	1698
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1601
05:00:00	3600
06:00:00	3586
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3484
16:00:00	3290
17:00:00	0
18:00:00	0
19:00:00	272
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	1185
06:00:00	0
07:00:00	971
08:00:00	3168
09:00:00	3104
10:00:00	357
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	1276
18:00:00	3573
19:00:00	383
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1873
05:00:00	3600
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	3600
19:00:00	1393
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	2203
05:00:00	1357
06:00:00	3470
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	2255
17:00:00	10
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	66
08:00:00	0
09:00:00	1089
10:00:00	523
11:00:00	2658
12:00:00	2065
13:00:00	1513
14:00:00	1882
15:00:00	819
16:00:00	0
17:00:00	1234
18:00:00	665
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1665
05:00:00	3600
06:00:00	3600
07:00:00	3600
08:00:00	3402
09:00:00	2209
10:00:00	21
11:00:00	547
12:00:00	1227
13:00:00	1676
14:00:00	625
15:00:00	250
16:00:00	343
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	1401
08:00:00	3014
09:00:00	2491
10:00:00	2484
11:00:00	2790
12:00:00	2940
13:00:00	2275
14:00:00	2607
15:00:00	1854
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1574
05:00:00	0
06:00:00	2898
07:00:00	3600
08:00:00	3600
09:00:00	2204
10:00:00	1801
11:00:00	450
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	2133
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	3600
19:00:00	2293
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	3254
05:00:00	3600
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3567
18:00:00	1932
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1405
05:00:00	1234
06:00:00	1530
07:00:00	49
08:00:00	2751
09:00:00	470
10:00:00	784
11:00:00	70
12:00:00	0
13:00:00	1529
14:00:00	3355
15:00:00	2896
16:00:00	3600
17:00:00	3589
18:00:00	2954
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	2276
05:00:00	3600
06:00:00	2638
07:00:00	3350
08:00:00	3600
09:00:00	3600
10:00:00	3460
11:00:00	3392
12:00:00	2131
13:00:00	1593
14:00:00	317
15:00:00	2565
16:00:00	1928
17:00:00	250
18:00:00	959
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	978
09:00:00	3316
10:00:00	1677
11:00:00	111
12:00:00	140
13:00:00	90
14:00:00	2544
